difFUBAR_Codon Sites,difFUBAR_P(ω1 > ω2),difFUBAR_P(ω2 > ω1),difFUBAR_P(ω1 > 1),difFUBAR_P(ω2 > 1),difFUBAR_mean(α),difFUBAR_mean(ω1),difFUBAR_mean(ω2),difFUBAR_P(ω1 ≠ ω2),difFUBAR_id,difFUBAR_actual_difference,difFUBAR_actual_effect_difference,difFUBAR_actual_directional_effect_difference,difFUBAR_Concatenated_ID,contrastFEL_P-value (overall),contrastFEL_Permutation p-value,contrastFEL_Q-value (overall),contrastFEL_Total branch length,contrastFEL_alpha,contrastFEL_beta (TEST),contrastFEL_beta (background),contrastFEL_subs (TEST),contrastFEL_Codon_site,contrastFEL_id,contrastFEL_actual_difference,contrastFEL_actual_effect_difference,contrastFEL_actual_directional_effect_difference,contrastFEL_1-Pvalue
279,0.9705,0.0015,0.085,0.0015,7.5347816988882155,0.7572043966584215,0.27490942666958545,0.9705,sim.163.rep.5,true,0.61,0.61,sim.163.rep.5_codon.site.279,1,-1,1,724.366950054036,4.612449516469296,3.728340366821769,9999.99999999834,52,279,sim.163.rep.5,true,0.61,0.61,0
336,0.9985,0.0,0.801,0.0025,3.8990563256070327,2.041484142884677,0.37540187643987705,0.9985,sim.163.rep.5,true,2.07,2.07,sim.163.rep.5_codon.site.336,1,-1,1,701.5071284707925,6.32120063407461,1.53634434350987,9999.99999999834,43,336,sim.163.rep.5,true,2.07,2.07,0
434,0.0,0.9995,0.0,0.2125,4.731982179339334,0.28025423788783527,1.0748508002689217,0.9995,sim.163.rep.5,true,0.9199999999999999,-0.9199999999999999,sim.163.rep.5_codon.site.434,1,-1,1,704.5895300986488,5.446823259042156,2.06453098547153,9999.999999987234,51,434,sim.163.rep.5,true,0.9199999999999999,-0.9199999999999999,0
461,0.9125,0.0105,0.0,0.0,1.9967640650677125,0.10457178330975726,0.02205498796995438,0.9125,sim.163.rep.5,true,0.019999999999999997,-0.019999999999999997,sim.163.rep.5_codon.site.461,1,-1,1,660.9530900884328,2.840535111110009,0,9999.999999987234,28,461,sim.163.rep.5,true,0.019999999999999997,-0.019999999999999997,0
504,0.0,0.986,0.2225,0.9675,2.779531915189045,1.0869958165310694,3.4694576841945004,0.986,sim.163.rep.5,true,0.8899999999999999,-0.8899999999999999,sim.163.rep.5_codon.site.504,1,-1,1,714.747212436903,2.115663340628976,3.967569829497051,9999.99999999834,50,504,sim.163.rep.5,true,0.8899999999999999,-0.8899999999999999,0
526,0.002,0.937,0.0585,0.631,2.1850792032120094,0.7699216974835353,1.744297661081258,0.937,sim.163.rep.5,false,0.0,0.0,sim.163.rep.5_codon.site.526,1,-1,1,684.5169373578985,1.914280938361961,1.957835452126605,9999.999999987234,44,526,sim.163.rep.5,false,0.0,0.0,0
345,0.003,0.934,0.0,0.003,4.913524478046284,0.02450720839698876,0.15125989887214605,0.934,sim.175.rep.1,true,0.33999999999999997,-0.33999999999999997,sim.175.rep.1_codon.site.345,1,-1,1,61.01091608447457,4.423723815049519,0.1829377077122646,1005.925393927357,3,345,sim.175.rep.1,true,0.33999999999999997,-0.33999999999999997,0
634,1.0,0.0,0.8545,0.0,3.200890494012394,2.0982824492910224,0.0642799581931002,1.0,sim.175.rep.1,true,1.52,1.52,sim.175.rep.1_codon.site.634,1,-1,1,541.2281339086287,3.605486506510495,0.457888449014881,9999.99999999834,12,634,sim.175.rep.1,true,1.52,1.52,0
1,0.907,0.005,0.9225,0.1875,2.9768220290872542,2.42428125844721,0.906904461209862,0.907,sim.175.rep.2,false,0.0,0.0,sim.175.rep.2_codon.site.1,1,-1,1,434.3127070159886,2.909384034178952,1.937615068712107,9999.99999999834,17,1,sim.175.rep.2,false,0.0,0.0,0
174,0.925,0.002,0.881,0.126,4.171724798972943,1.8236200149870347,0.8600909804663798,0.925,sim.175.rep.2,false,0.0,0.0,sim.175.rep.2_codon.site.174,1,-1,1,440.975502248828,5.702945526282901,2.577895576226088,9999.99999999834,22,174,sim.175.rep.2,false,0.0,0.0,0
634,1.0,0.0,0.988,0.0005,3.281928360580185,3.1737661441450653,0.10148724140226358,1.0,sim.175.rep.2,true,1.52,1.52,sim.175.rep.2_codon.site.634,1,-1,1,446.9612863623296,3.407530304641367,4.868074767668261,9999.99999999834,24,634,sim.175.rep.2,true,1.52,1.52,0
464,0.0035,0.9125,0.824,0.9915,2.793853408683935,2.056123726620284,5.573234129142564,0.9125,sim.175.rep.3,false,0.0,0.0,sim.175.rep.3_codon.site.464,1,-1,1,546.7160028065616,2.924135187495416,7.757040831010874,9999.99999999834,33,464,sim.175.rep.3,false,0.0,0.0,0
634,1.0,0.0,0.999,0.0,2.8435076163546036,3.4673800759427587,0.07590773277517798,1.0,sim.175.rep.3,true,1.52,1.52,sim.175.rep.3_codon.site.634,1,-1,1,523.065477729147,3.746332256932219,2.128947267367749,9999.99999999834,23,634,sim.175.rep.3,true,1.52,1.52,0
569,0.0005,0.96,0.0105,0.733,7.236407733635527,0.6455998057549608,1.7424795839674796,0.96,sim.178.rep.1,true,1.0300000000000002,-1.0300000000000002,sim.178.rep.1_codon.site.569,1,-1,1,59.93554250605236,9.389246101083367,5.636253281831133,9999.999999987234,57,569,sim.178.rep.1,true,1.0300000000000002,-1.0300000000000002,0
624,0.001,0.9685,0.0,0.012,2.1138560858816,0.12504315190905746,0.5706898101632132,0.9685,sim.178.rep.1,true,0.35,-0.35,sim.178.rep.1_codon.site.624,1,-1,1,15.32132390742838,4.544265365056677,0.5297607561555652,3957.795686899237,20,624,sim.178.rep.1,true,0.35,-0.35,0
341,0.0155,0.9125,0.957,0.9945,4.864055198675791,2.82818260630954,6.928575190098384,0.9125,sim.178.rep.3,false,0.0,0.0,sim.178.rep.3_codon.site.341,1,-1,1,98.40743348456755,8.826749038289176,13.30219926864758,9999.999999987234,65,341,sim.178.rep.3,false,0.0,0.0,0
442,0.0015,0.988,0.0,0.0015,1.5057458880566852,0.024031449321051283,0.2930420916896129,0.988,sim.178.rep.3,false,0.0,0.0,sim.178.rep.3_codon.site.442,0.9737621018088096,-1,1,9.5520981216046,4.226063706707664,0.2158016161200099,0,11,442,sim.178.rep.3,false,0.0,0.0,0.02623789819119038
506,0.0035,0.986,0.003,0.3715,0.30484991001169254,0.09981078628175125,1.47794664428207,0.986,sim.178.rep.3,false,0.0,0.0,sim.178.rep.3_codon.site.506,0.9770500207567255,-1,1,2.237833515839159,0.7542621123601744,0.1349729710735497,0,3,506,sim.178.rep.3,false,0.0,0.0,0.022949979243274465
178,0.0125,0.9515,0.0485,0.5535,0.3715483179532489,0.2939659205351689,3.062909047961841,0.9515,sim.178.rep.4,false,0.0,0.0,sim.178.rep.4_codon.site.178,0.9820234969136417,-1,1,41.20408387376922,19.90185402854014,0.1239355250664291,0,2,178,sim.178.rep.4,false,0.0,0.0,0.017976503086358342
244,0.0195,0.942,0.0,0.169,0.3935047437631883,0.09461460286873274,0.8239855513721127,0.942,sim.178.rep.4,false,0.0,0.0,sim.178.rep.4_codon.site.244,0.9819904734442951,-1,1,2.497431163879505,0.7657167921076475,0.163187288327387,0,2,244,sim.178.rep.4,false,0.0,0.0,0.01800952655570487
267,0.0165,0.9625,0.0325,0.624,0.10424319909237645,0.2642809572741788,2.836884623274273,0.9625,sim.178.rep.4,false,0.0,0.0,sim.178.rep.4_codon.site.267,0.9821031072740434,-1,1,0.9393087865257759,0.1600204431324741,0.1065968008105445,0,2,267,sim.178.rep.4,false,0.0,0.0,0.017896892725956626
317,0.0135,0.9645,0.0845,0.7825,0.0643338146352079,0.47279221030668134,4.552658969045316,0.9645,sim.178.rep.4,false,0.0,0.0,sim.178.rep.4_codon.site.317,0.981900896025843,-1,1,0.658669966026223,0,0.1143993535066768,0,2,317,sim.178.rep.4,false,0.0,0.0,0.018099103974157038
618,0.0165,0.9415,0.0,0.0515,0.5616506100512235,0.0593201591150688,0.49348406083486196,0.9415,sim.178.rep.4,false,0.0,0.0,sim.178.rep.4_codon.site.618,0.9818866702191716,-1,1,3.137940042715327,1.17883969138747,0.1284519416026635,0,4,618,sim.178.rep.4,false,0.0,0.0,0.018113329780828358
685,0.9085,0.007,0.9995,0.941,4.427597145775864,6.842942744336211,2.9888168670049695,0.9085,sim.178.rep.4,false,0.0,0.0,sim.178.rep.4_codon.site.685,1,-1,1,87.01330140959655,7.912460073980229,11.05184443287938,9999.999999987234,63,685,sim.178.rep.4,false,0.0,0.0,0
262,0.017,0.9205,0.983,1.0,8.42332797373172,3.193969290957798,7.996274736517481,0.9205,sim.178.rep.5,false,0.0,0.0,sim.178.rep.5_codon.site.262,1,-1,1,147.2611810980005,7.907794147160259,21.68157436146981,9999.99999999834,69,262,sim.178.rep.5,false,0.0,0.0,0
346,0.0015,0.9695,0.0,0.0,2.0933681109304856,0.020810545320781866,0.1976309360017437,0.9695,sim.178.rep.5,false,0.0,0.0,sim.178.rep.5_codon.site.346,0.977701869218859,-1,1,12.50416418917458,5.59237305068621,0.1972742225463093,0,20,346,sim.178.rep.5,false,0.0,0.0,0.022298130781140957
461,0.01,0.9415,0.967,0.999,11.187358226585014,1.9925863731996543,6.433184512811364,0.9415,sim.178.rep.5,false,0.0,0.0,sim.178.rep.5_codon.site.461,1,-1,1,77486.56263014731,9999.999999987234,9999.99999999834,9999.99999999834,78,461,sim.178.rep.5,false,0.0,0.0,0
469,0.0165,0.9575,0.1315,0.8745,0.04084438133522874,0.6311422105716765,5.4955496816411955,0.9575,sim.178.rep.5,false,0.0,0.0,sim.178.rep.5_codon.site.469,0.9819092140494625,-1,1,0.7645659924959622,0,0.1338164264923445,0,2,469,sim.178.rep.5,false,0.0,0.0,0.01809078595053748
100,0.992,0.002,1.0,0.014,11.232785436846656,9.115709114136537,0.3666807892377646,0.992,sim.182.rep.3,true,1.31,1.31,sim.182.rep.3_codon.site.100,1,-1,1,125414.0125154833,4.255810437422857,2.639390945316169,9784.153669046951,4,100,sim.182.rep.3,true,1.31,1.31,0
255,0.986,0.007,0.963,0.04,4.525761279469804,5.959701681649743,0.3051726699140829,0.986,sim.190.rep.4,false,0.0,0.0,sim.190.rep.4_codon.site.255,1,-1,1,8665.096261144501,0,9101.2222222351,2.637843825698817,17,255,sim.190.rep.4,false,0.0,0.0,0
475,0.904,0.0315,1.0,0.362,10.17684904508509,9.25686411876501,1.96881281905483,0.904,sim.208.rep.4,false,0.0,0.0,sim.208.rep.4_codon.site.475,0.9806442962017706,-1,1,1439.53123271138,0,69.56673386841616,73.37625869889253,12,475,sim.208.rep.4,false,0.0,0.0,0.019355703798229373
535,0.973,0.011,0.947,0.045,11.085763571871293,2.4108166634218975,0.2961976108205353,0.973,sim.208.rep.5,true,0.78,0.78,sim.208.rep.5_codon.site.535,1,-1,1,115175.7273977114,1.22390106299109,741.9113760883189,6566.515761045568,11,535,sim.208.rep.5,true,0.78,0.78,0
107,0.9415,0.006,1.0,0.966,2.1632812347899275,6.244793283600723,2.4502946793014777,0.9415,sim.211.rep.1,false,0.0,0.0,sim.211.rep.1_codon.site.107,1,-1,1,737.3199221538772,0.7335791856278394,9999.99999999834,6.804753502932363,73,107,sim.211.rep.1,false,0.0,0.0,0
243,1.0,0.0,0.8005,0.0,0.8959733645840396,1.7521419037948238,0.03299965300062215,1.0,sim.211.rep.1,true,2.1799999999999997,2.1799999999999997,sim.211.rep.1_codon.site.243,1,-1,1,19.43290715223662,2.66923205961,6.447578060316099,0.7135440365567707,13,243,sim.211.rep.1,true,2.1799999999999997,2.1799999999999997,0
431,0.901,0.004,0.0,0.0,0.8842151156708842,0.16521030892677127,0.037978970578488466,0.901,sim.211.rep.1,false,0.0,0.0,sim.211.rep.1_codon.site.431,1,-1,1,118.8561168120582,2.436972411069792,1643.781014068123,0.07741517185696778,10,431,sim.211.rep.1,false,0.0,0.0,0
479,0.007,0.9075,0.0965,0.7155,5.34319631199851,0.7239837700464288,1.7748680313067748,0.9075,sim.211.rep.1,true,0.30999999999999983,-0.30999999999999983,sim.211.rep.1_codon.site.479,1,-1,1,741.6029743519085,7.33289186646185,9999.99999999834,4.80438266365932,84,479,sim.211.rep.1,true,0.30999999999999983,-0.30999999999999983,0
480,0.0015,0.909,0.241,0.969,2.426551251857364,1.054924638916889,2.3904216541873646,0.909,sim.211.rep.1,false,0.0,0.0,sim.211.rep.1_codon.site.480,1,-1,1,698.609900856496,3.207989115696369,9999.99999999834,2.501607808716604,78,480,sim.211.rep.1,false,0.0,0.0,0
543,0.002,0.957,0.0925,0.9515,3.79398733240703,0.7202834744964741,2.1050266794613806,0.957,sim.211.rep.1,false,0.0,0.0,sim.211.rep.1_codon.site.543,1,-1,1,737.1959209136133,4.837385679880669,9999.99999999834,5.315154868242601,71,543,sim.211.rep.1,false,0.0,0.0,0
44,0.009,0.9385,0.845,1.0,2.7733193730543135,3.170172925883489,10.07717432084059,0.9385,sim.211.rep.2,false,0.0,0.0,sim.211.rep.2_codon.site.44,1,-1,1,741.2412767944929,7.028111474302831,9999.99999999834,10.29915887017778,76,44,sim.211.rep.2,false,0.0,0.0,0
164,0.003,0.9745,0.0015,0.181,7.2772190757222255,0.283622322137526,1.0037834033060677,0.9745,sim.211.rep.2,false,0.0,0.0,sim.211.rep.2_codon.site.164,1,-1,1,652.693177628872,7.841983493226524,9999.99999999834,2.18886949048748,80,164,sim.211.rep.2,false,0.0,0.0,0
210,0.924,0.009,0.9995,0.979,2.9554225208569362,7.500502059868591,2.9490553111370135,0.924,sim.211.rep.2,false,0.0,0.0,sim.211.rep.2_codon.site.210,1,-1,1,734.1155350470827,4.395449827999679,9999.99999999834,10.65656276207679,69,210,sim.211.rep.2,false,0.0,0.0,0
221,0.9735,0.0005,0.0225,0.0,0.845930255278027,0.561064588922856,0.10559616366011543,0.9735,sim.211.rep.2,true,0.35000000000000003,0.35000000000000003,sim.211.rep.2_codon.site.221,1,-1,1,48.94693844153755,2.745674562501101,573.5562347463895,0.2808038010365458,21,221,sim.211.rep.2,true,0.35000000000000003,0.35000000000000003,0
326,0.0015,0.991,0.045,0.9785,5.72023217837733,0.45916132701118473,3.3087162016134863,0.991,sim.211.rep.2,true,2.38,-2.38,sim.211.rep.2_codon.site.326,1,-1,1,729.5801245952473,6.64324100529796,9999.99999999834,9.415292900550721,78,326,sim.211.rep.2,true,2.38,-2.38,0
400,0.0095,0.958,0.2265,0.994,4.469548531954726,1.0281884460449786,5.344549881505927,0.958,sim.211.rep.2,false,0.0,0.0,sim.211.rep.2_codon.site.400,1,-1,1,789.1597151533728,5.729925109217556,9999.99999999834,15.00920313417917,80,400,sim.211.rep.2,false,0.0,0.0,0
464,0.0095,0.9285,0.094,0.86,5.465954378292175,0.6872961060814738,2.3237093094999963,0.9285,sim.211.rep.2,false,0.0,0.0,sim.211.rep.2_codon.site.464,1,-1,1,685.0543685844203,7.694044533389967,9999.99999999834,5.096925982968304,82,464,sim.211.rep.2,false,0.0,0.0,0
630,0.002,0.9025,0.074,0.6595,3.266598382923133,0.8341264922009303,1.4338264178145885,0.9025,sim.211.rep.2,false,0.0,0.0,sim.211.rep.2_codon.site.630,1,-1,1,650.2493819422543,7.950971900775435,9999.99999999834,1.932645992181955,77,630,sim.211.rep.2,false,0.0,0.0,0
596,0.0075,0.901,0.0915,0.647,5.277097351252177,0.734601646552824,1.520669804328433,0.901,sim.211.rep.3,false,0.0,0.0,sim.211.rep.3_codon.site.596,1,-1,1,620.9196995354235,8.223963750327734,9999.99999999834,4.631591340396064,69,596,sim.211.rep.3,false,0.0,0.0,0
612,1.0,0.0,0.999,0.0,1.4244189933591478,3.1896009120785633,0.1490897623169404,1.0,sim.211.rep.3,true,1.92,1.92,sim.211.rep.3_codon.site.612,1,-1,1,319.0714622740903,5.214171173673625,5239.30415296199,1.596625504151744,22,612,sim.211.rep.3,true,1.92,1.92,0
103,0.9445,0.0005,0.996,0.7205,1.8176946471533615,3.279183736741439,1.455965466350255,0.9445,sim.211.rep.4,false,0.0,0.0,sim.211.rep.4_codon.site.103,1,-1,1,663.6907896932241,3.15012088635892,9999.99999999834,3.418790935403925,59,103,sim.211.rep.4,false,0.0,0.0,0
391,0.0,0.9985,0.0,0.67,3.176259976958972,0.2727144926142413,1.4445121105171634,0.9985,sim.211.rep.4,false,0.0,0.0,sim.211.rep.4_codon.site.391,1,-1,1,650.3569648184807,6.110436795848323,9999.99999999834,1.238542020180263,79,391,sim.211.rep.4,false,0.0,0.0,0
665,0.9365,0.0015,0.633,0.0155,6.20340298384595,1.6523403284629654,0.7138621628339773,0.9365,sim.211.rep.4,false,0.0,0.0,sim.211.rep.4_codon.site.665,1,-1,1,685.3790270564691,6.342666801230314,9999.99999999834,4.097584526271136,77,665,sim.211.rep.4,false,0.0,0.0,0
36,0.979,0.0015,0.999,0.8995,3.484451577819768,6.426080032239176,2.2335912659246144,0.979,sim.211.rep.5,false,0.0,0.0,sim.211.rep.5_codon.site.36,1,-1,1,694.2630356917676,6.427983391187721,9999.99999999834,7.495228932866935,79,36,sim.211.rep.5,false,0.0,0.0,0
178,1.0,0.0,0.879,0.0,1.1151799324111002,2.0219291558685635,0.03300152554556695,1.0,sim.211.rep.5,true,1.22,1.22,sim.211.rep.5_codon.site.178,1,-1,1,33.35115308479686,5.141180003504044,10.71783321535946,1.030801513357818,16,178,sim.211.rep.5,true,1.22,1.22,0
326,0.0,1.0,0.0,0.99,4.305592842675966,0.1919063213327935,2.9579607454096934,1.0,sim.211.rep.5,true,2.38,-2.38,sim.211.rep.5_codon.site.326,1,-1,1,648.3658885372951,5.5325954644233,9999.99999999834,3.75042590786942,79,326,sim.211.rep.5,true,2.38,-2.38,0
744,0.9495,0.002,0.9755,0.2905,2.6382085585157196,3.188830508901204,1.2161900177182436,0.9495,sim.211.rep.5,false,0.0,0.0,sim.211.rep.5_codon.site.744,1,-1,1,643.5847678508535,2.717744332239556,9999.99999999834,4.351191816945138,65,744,sim.211.rep.5,false,0.0,0.0,0
175,0.025,0.9635,0.0545,0.9045,7.517885816236836,0.3650641363182571,3.842005568288992,0.9635,sim.220.rep.1,true,1.4100000000000001,-1.4100000000000001,sim.220.rep.1_codon.site.175,1,-1,1,6676.226690771341,0,56.62127826373786,5564.11459208965,15,175,sim.220.rep.1,true,1.4100000000000001,-1.4100000000000001,0
85,0.9285,0.012,0.38,0.0235,1.9614055990203019,1.2310516392338586,0.2734788237842701,0.9285,sim.222.rep.3,false,0.0,0.0,sim.222.rep.3_codon.site.85,1,-1,1,512.2179218519262,0,0,9999.99999999834,0,85,sim.222.rep.3,false,0.0,0.0,0
323,0.006,0.965,0.04,0.809,1.1217371688687805,0.6212735365553071,3.2104176921305636,0.965,sim.222.rep.3,false,0.0,0.0,sim.222.rep.3_codon.site.323,1,-1,1,487.2380348489849,2.622488912997875,2.359647835497405,9465.560099322116,3,323,sim.222.rep.3,false,0.0,0.0,0
449,0.01,0.954,0.0065,0.866,4.7780473954065865,0.5608403256190977,4.79674400916567,0.954,sim.222.rep.3,false,0.0,0.0,sim.222.rep.3_codon.site.449,1,-1,1,3304.906643053198,9999.999999942816,15.67693708131331,9999.99999999834,5,449,sim.222.rep.3,false,0.0,0.0,0
523,0.9575,0.009,1.0,0.373,0.7988328936273704,8.212549130140161,1.512190504418293,0.9575,sim.222.rep.3,false,0.0,0.0,sim.222.rep.3_codon.site.523,1,-1,1,513.7318266299027,0,2.144735450965094,9999.99999999834,3,523,sim.222.rep.3,false,0.0,0.0,0
554,0.0055,0.9335,0.0095,0.7145,1.7569193058804446,0.5916912706812648,2.393791423032694,0.9335,sim.222.rep.3,false,0.0,0.0,sim.222.rep.3_codon.site.554,1,-1,1,514.1258493749225,0,2.702943973736436,9999.99999999834,2,554,sim.222.rep.3,false,0.0,0.0,0
728,0.022,0.9045,0.2775,0.854,0.725739813474961,1.1380204771448543,3.8690496110790895,0.9045,sim.222.rep.3,false,0.0,0.0,sim.222.rep.3_codon.site.728,1,-1,1,514.6621840404406,2.830467386136795,2.347362143430889,9999.99999999834,3,728,sim.222.rep.3,false,0.0,0.0,0
68,0.007,0.9615,0.0435,0.9595,11.214957974878502,0.6727710049551159,4.405426988135864,0.9615,sim.226.rep.4,true,1.54,-1.54,sim.226.rep.4_codon.site.68,1,-1,1,149205.2057614405,0.9992363596646521,8191.000000007451,535.5539009696587,172,68,sim.226.rep.4,true,1.54,-1.54,0
366,1.0,0.0,0.0145,0.0,1.5916646102478311,0.6344480469211436,0.08996590917381846,1.0,sim.238.rep.3,true,0.77,0.77,sim.238.rep.3_codon.site.366,1,-1,1,17886.94192356171,1.974858379581518,9999.999999987234,0.4730092483158786,22,366,sim.238.rep.3,true,0.77,0.77,0
546,0.9875,0.0015,0.0,0.0,1.6680661365184941,0.17398920936360524,0.014018228099339648,0.9875,sim.238.rep.3,true,0.16,0.16,sim.238.rep.3_codon.site.546,1,-1,1,21.67050926364254,4.438849200970545,0,0.1280573673800635,14,546,sim.238.rep.3,true,0.16,0.16,0
692,0.0,1.0,0.0,0.7815,4.820058345913435,0.11857634796311668,1.5586017579587068,1.0,sim.238.rep.3,true,1.4700000000000002,-1.4700000000000002,sim.238.rep.3_codon.site.692,1,-1,1,17912.24989676986,4.064451560038673,9999.99999999834,1.874983921552802,71,692,sim.238.rep.3,true,1.4700000000000002,-1.4700000000000002,0
110,0.93,0.0335,1.0,0.259,10.245473834410106,8.339321559307503,1.4515928242530873,0.93,sim.255.rep.3,true,1.28,1.28,sim.255.rep.3_codon.site.110,1,-1,1,66160.47012305974,1.26943699138299,1.119422297231,9999.99999999834,0,110,sim.255.rep.3,true,1.28,1.28,0
457,0.979,0.0135,0.9995,0.0715,10.985658723081631,7.484939292235612,0.49167951768544965,0.979,sim.255.rep.3,false,0.0,0.0,sim.255.rep.3_codon.site.457,0.9999996195389935,-1,1,66169.24630372263,4.617058684802433,1.134634548729171,9999.99999999834,0,457,sim.255.rep.3,false,0.0,0.0,3.804610064772618e-7
397,0.957,0.0145,1.0,0.2165,10.818570427396644,10.0926274907357,1.2177276059376538,0.957,sim.255.rep.5,false,0.0,0.0,sim.255.rep.5_codon.site.397,0.9999987381535941,-1,1,64010.57236792091,3.03749603410503,1.111015284201651,9999.99999999834,0,397,sim.255.rep.5,false,0.0,0.0,1.2618464059199752e-6
26,0.0,1.0,0.0,0.804,3.492824726310083,0.03025336602782295,1.9550413172917926,1.0,sim.262.rep.2,true,1.65,-1.65,sim.262.rep.2_codon.site.26,1,-1,1,3455.927761689721,3.341411565359917,9999.99999999834,1.48595627771637,68,26,sim.262.rep.2,true,1.65,-1.65,0
367,0.0,1.0,0.0,1.0,3.528565404867269,0.04926613151942771,4.3179804141621805,1.0,sim.262.rep.2,true,3.1,-3.1,sim.262.rep.2_codon.site.367,1,-1,1,3492.278180036928,3.588245101291848,9999.99999999834,5.504502925967769,61,367,sim.262.rep.2,true,3.1,-3.1,0
407,0.0,0.999,0.059,1.0,1.9416289980229817,0.6184070681120507,3.9794248561544157,0.999,sim.262.rep.2,true,2.82,-2.82,sim.262.rep.2_codon.site.407,1,-1,1,3495.302729165054,2.102368264231463,9999.99999999834,6.396002087850425,59,407,sim.262.rep.2,true,2.82,-2.82,0
425,0.0,1.0,0.0,0.9915,2.140383553576783,0.050284251602411706,2.2376403459596528,1.0,sim.262.rep.2,true,2.42,-2.42,sim.262.rep.2_codon.site.425,1,-1,1,3465.961760254633,5.734122869693553,9999.99999999834,1.735492244702781,58,425,sim.262.rep.2,true,2.42,-2.42,0
194,0.9585,0.0175,0.989,0.2125,11.022954989447634,7.683118157868878,1.1259913254507121,0.9585,sim.286.rep.2,false,0.0,0.0,sim.286.rep.2_codon.site.194,1,-1,1,2488.628631856958,5.657786625917289,6.198303384512251,152.823205761348,26,194,sim.286.rep.2,false,0.0,0.0,0
27,0.9035,0.003,0.0005,0.0,1.3694804787266943,0.23344917879576177,0.060483738057053184,0.9035,sim.296.rep.1,false,0.0,0.0,sim.296.rep.1_codon.site.27,1,-1,1,399.2325777496261,1.766565653369658,8730.645362261635,0.1451033830197551,18,27,sim.296.rep.1,false,0.0,0.0,0
61,0.9935,0.001,0.043,0.0,0.8492895459622932,0.6177707605857896,0.03336360468373078,0.9935,sim.296.rep.1,true,0.65,0.65,sim.296.rep.1_codon.site.61,1,-1,1,410.5771741603146,0.6942832331247116,9047.647044579753,0.2623367019002267,13,61,sim.296.rep.1,true,0.65,0.65,0
360,0.9685,0.0,0.0035,0.0,1.1247527690074324,0.39416205224180906,0.07502047980430543,0.9685,sim.296.rep.1,true,0.9199999999999999,0.9199999999999999,sim.296.rep.1_codon.site.360,1,-1,1,454.5935101986458,1.278494990633034,9999.999999920608,0.1804977455833167,15,360,sim.296.rep.1,true,0.9199999999999999,0.9199999999999999,0
88,0.959,0.003,0.0195,0.0,0.7799577007712749,0.4910106095378503,0.09341643958957889,0.959,sim.296.rep.2,true,0.42,0.42,sim.296.rep.2_codon.site.88,1,-1,1,53.69231729115472,1.624128792135482,791.3592593900045,0.1540041593873584,10,88,sim.296.rep.2,true,0.42,0.42,0
207,0.0005,0.9315,0.0025,0.087,3.7112253213520985,0.39328384679249895,0.85604177016254,0.9315,sim.296.rep.2,true,0.5900000000000001,-0.5900000000000001,sim.296.rep.2_codon.site.207,1,-1,1,606.4037710703138,2.89165497024057,9999.99999999834,1.389138459849736,60,207,sim.296.rep.2,true,0.5900000000000001,-0.5900000000000001,0
236,0.0025,0.9445,0.303,0.989,1.820850990932906,1.10629206349267,2.685950061595639,0.9445,sim.296.rep.2,false,0.0,0.0,sim.296.rep.2_codon.site.236,1,-1,1,616.4192207045671,2.959399945221771,9999.99999999834,2.344174394394942,55,236,sim.296.rep.2,false,0.0,0.0,0
287,0.9635,0.0015,0.0005,0.0,1.3342702896639242,0.31526166002884987,0.047234102742054626,0.9635,sim.296.rep.2,true,0.22,0.22,sim.296.rep.2_codon.site.287,1,-1,1,589.724251154789,1.862748679362918,9999.999999987234,0.136144377549175,23,287,sim.296.rep.2,true,0.22,0.22,0
295,0.9995,0.0,0.0005,0.0,1.8079964179854349,0.3594096323344748,0.03405929986765481,0.9995,sim.296.rep.2,true,0.21,0.21,sim.296.rep.2_codon.site.295,1,-1,1,217.778587372755,7.250114181666393,3240.31130006772,0.206940488000699,12,295,sim.296.rep.2,true,0.21,0.21,0
304,0.924,0.0005,0.907,0.135,2.5556491153969456,2.226389417937035,0.8898178509954009,0.924,sim.296.rep.2,false,0.0,0.0,sim.296.rep.2_codon.site.304,1,-1,1,624.904658116147,2.579711941196464,9999.99999999834,3.314343864864385,43,304,sim.296.rep.2,false,0.0,0.0,0
349,0.96,0.0,0.025,0.0,1.1312681937371947,0.5599228985683548,0.11763292282950738,0.96,sim.296.rep.2,true,0.44000000000000006,0.44000000000000006,sim.296.rep.2_codon.site.349,1,-1,1,566.3824123410417,1.045765315160612,9626.422234645133,0.2781283769467804,19,349,sim.296.rep.2,true,0.44000000000000006,0.44000000000000006,0
392,0.0035,0.9275,0.0855,0.6565,3.8414881696529117,0.752279752178999,1.6934176427237042,0.9275,sim.296.rep.2,false,0.0,0.0,sim.296.rep.2_codon.site.392,1,-1,1,617.591386658532,4.365691644633082,9999.99999999834,1.940764926851977,63,392,sim.296.rep.2,false,0.0,0.0,0
88,0.9095,0.008,0.0045,0.0,0.9364857740099175,0.3113601780364953,0.07348123399764761,0.9095,sim.296.rep.3,true,0.42,0.42,sim.296.rep.3_codon.site.88,1,-1,1,13.40657431078575,3.000483585382895,7.573467957920451,0.1908828142875352,6,88,sim.296.rep.3,true,0.42,0.42,0
